nombre,url,categoria,categoria_url,imagen
MÍA CORREA,http://mbnecuador.com/mbnecuador/releases/mia-correa/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/05/IMG_6173.jpg&a=c&w=420&h=420&q=90
DINAMOL & JAIKAB,http://mbnecuador.com/mbnecuador/releases/dinamol-jaikab/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/05/IMG_2262.jpg&a=c&w=420&h=420&q=90
XO,http://mbnecuador.com/mbnecuador/releases/xo/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/05/poster-1-1000.jpg&a=c&w=420&h=420&q=90
PATRICIA PIERNAS LARGAS,http://mbnecuador.com/mbnecuador/releases/patricia-piernas-largas-2/,Rock Fusión,http://mbnecuador.com/mbnecuador/releases-genre/rock-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/logo-Patricia-Piernas-Largas-3.jpg&a=c&w=420&h=420&q=90
ALINA NV,http://mbnecuador.com/mbnecuador/releases/alina-nv/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/esto-es-amor.jpg&a=c&w=420&h=420&q=90
BORIS Y LOS BICHO,http://mbnecuador.com/mbnecuador/releases/boris-y-los-bicho/,Indie Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/indie-pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/esta.jpg&a=c&w=420&h=420&q=90
GABY SANZ,http://mbnecuador.com/mbnecuador/releases/gaby-sanz/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/gabysa.jpg&a=c&w=420&h=420&q=90
K-TLEYA,http://mbnecuador.com/mbnecuador/releases/k-tleya-banda/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/spoty1.jpg&a=c&w=420&h=420&q=90
MARQUÉS,http://mbnecuador.com/mbnecuador/releases/marques/,Pop Fúsion,http://mbnecuador.com/mbnecuador/releases-genre/pop-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/Foto-Campaña-Un-brindis-por-ti.jpg&a=c&w=420&h=420&q=90
LEONEL ARMIJOS,http://mbnecuador.com/mbnecuador/releases/leonel-armijos/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/C35s2eYXAAAadYv.jpg&a=c&w=420&h=420&q=90
AGRUPACIÓN SKALA,http://mbnecuador.com/mbnecuador/releases/agrupacion-skala/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/skala-ok.jpg&a=c&w=420&h=420&q=90
TÁBANO,http://mbnecuador.com/mbnecuador/releases/tabano/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/Tábano-grupo-alta-2-1024x684-1.jpg&a=c&w=420&h=420&q=90
MALENA & L SINVERGUENZAS,http://mbnecuador.com/mbnecuador/releases/malena-los-sinverguenzas/,Música Nacional,http://mbnecuador.com/mbnecuador/releases-genre/musica-nacional/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/LOGO-MALENA.jpg&a=c&w=420&h=420&q=90
CRIS E,http://mbnecuador.com/mbnecuador/releases/cris-e/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/cris-e.jpg&a=c&w=420&h=420&q=90
SEBAS VALLEJO,http://mbnecuador.com/mbnecuador/releases/sebas-vallejo/,Pop Urbano,http://mbnecuador.com/mbnecuador/releases-genre/pop-urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/sebas.jpg&a=c&w=420&h=420&q=90
MARMOLEJO,http://mbnecuador.com/mbnecuador/releases/marmolejo/,Pop Fúsion,http://mbnecuador.com/mbnecuador/releases-genre/pop-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/WhatsApp-Image-2017-04-13-at-16.03.47.jpeg&a=c&w=420&h=420&q=90
VAN STEEL,http://mbnecuador.com/mbnecuador/releases/van-steel/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/16299820_1189391854442150_2448836970198185838_o.jpg&a=c&w=420&h=420&q=90
BODDAH,http://mbnecuador.com/mbnecuador/releases/boddah/,Grunge Metal,http://mbnecuador.com/mbnecuador/releases-genre/grunge-metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/cromo.jpg&a=c&w=420&h=420&q=90
PAKIRRE,http://mbnecuador.com/mbnecuador/releases/pakirre/,Tropical Urbano,http://mbnecuador.com/mbnecuador/releases-genre/tropical-urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/17546761_10212609217969925_2930850977570036855_o.jpg&a=c&w=420&h=420&q=90
VIRUS,http://mbnecuador.com/mbnecuador/releases/virus/,DanceHall,http://mbnecuador.com/mbnecuador/releases-genre/reggae-dancehall-o-rap/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/VIRUSS4.png&a=c&w=420&h=420&q=90
CHERNOBYL,http://mbnecuador.com/mbnecuador/releases/chernobyl/,Lyric Doom Metal,http://mbnecuador.com/mbnecuador/releases-genre/brutal-death-metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/Promo2-1.jpg&a=c&w=420&h=420&q=90
UNO,http://mbnecuador.com/mbnecuador/releases/uno/,Pop Fúsion,http://mbnecuador.com/mbnecuador/releases-genre/pop-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/UNO_impulsar_06.jpg&a=c&w=420&h=420&q=90
APOLO GAVILÁN,http://mbnecuador.com/mbnecuador/releases/apolo-gavilan/,Rock Alternativo,http://mbnecuador.com/mbnecuador/releases-genre/rock-alternativo/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/Mar-estelar-final.jpg&a=c&w=420&h=420&q=90
FABA,http://mbnecuador.com/mbnecuador/releases/faba/,House,http://mbnecuador.com/mbnecuador/releases-genre/house-dance-progressive/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/16177651_1906953172870151_6222430693520369136_o.jpg&a=c&w=420&h=420&q=90
FAUSTO MIÑO,http://mbnecuador.com/mbnecuador/releases/25074/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/FM-Atardecer.jpg&a=c&w=420&h=420&q=90
ALEX DRAVI,http://mbnecuador.com/mbnecuador/releases/alex-dravi/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/04/ALEX-DRAVI.jpg&a=c&w=420&h=420&q=90
David Herré,http://mbnecuador.com/mbnecuador/releases/david-herrera/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/E.jpg&a=c&w=420&h=420&q=90
DILIGO LIBRE,http://mbnecuador.com/mbnecuador/releases/diligo-libre/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/15991764_1235247126550878_421922509_o.jpg&a=c&w=420&h=420&q=90
CIANNA,http://mbnecuador.com/mbnecuador/releases/cianna/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/CIANNA-5-1.jpg&a=c&w=420&h=420&q=90
FREE BEAT,http://mbnecuador.com/mbnecuador/releases/free-beat/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/3.jpg&a=c&w=420&h=420&q=90
YOCLON,http://mbnecuador.com/mbnecuador/releases/yoclon/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/LOGO-EN-FONDO-BLANCO.jpg&a=c&w=420&h=420&q=90
T.S.A,http://mbnecuador.com/mbnecuador/releases/tripulantes-del-submarino-amarillo/,Blues Rock,http://mbnecuador.com/mbnecuador/releases-genre/blues-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/STA-2400x2400.jpg&a=c&w=420&h=420&q=90
Leo Evolucion,http://mbnecuador.com/mbnecuador/releases/leo-evolucion/,Reggaeton,http://mbnecuador.com/mbnecuador/releases-genre/regueton/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/Portada-2017.jpg&a=c&w=420&h=420&q=90
DATO MENTAL,http://mbnecuador.com/mbnecuador/releases/dato-mental/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/DATO-MENTAL-ASI-ERES-TU.jpg&a=c&w=420&h=420&q=90
SUPER SOUL,http://mbnecuador.com/mbnecuador/releases/super-soul/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/13925779_10208936090612187_6478765663528132274_o.jpg&a=c&w=420&h=420&q=90
COMETA SUCRE,http://mbnecuador.com/mbnecuador/releases/cometa-sucre/,Rock Alternativo,http://mbnecuador.com/mbnecuador/releases-genre/rock-alternativo/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/Cometa-Sucre-1.jpeg&a=c&w=420&h=420&q=90
MAN DE BARRO,http://mbnecuador.com/mbnecuador/releases/man-de-barro/,Funk,http://mbnecuador.com/mbnecuador/releases-genre/funk/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/1200x1200MAN-DE-BARRO-PROFILE-PIC.jpg&a=c&w=420&h=420&q=90
JOSÉ DANIEL PARRA,http://mbnecuador.com/mbnecuador/releases/jose-daniel-parra-2/,Bachata romantica,http://mbnecuador.com/mbnecuador/releases-genre/bachata-romantica/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/jose-daniel-parra-1.jpg&a=c&w=420&h=420&q=90
EL EXTRAÑO,http://mbnecuador.com/mbnecuador/releases/el-extrano/,Garage,http://mbnecuador.com/mbnecuador/releases-genre/breakbeat/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/exc-2016-F-Valeria-Nuques.jpg&a=c&w=420&h=420&q=90
Dj LINNUX,http://mbnecuador.com/mbnecuador/releases/dj-linnux/,Electro,http://mbnecuador.com/mbnecuador/releases-genre/electro/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/@DjLinnux-2.jpg&a=c&w=420&h=420&q=90
IVAN PINO,http://mbnecuador.com/mbnecuador/releases/ivan-pino/,Cumbia,http://mbnecuador.com/mbnecuador/releases-genre/cumbia/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/FOTOMBN.jpg&a=c&w=420&h=420&q=90
EL CENTRO,http://mbnecuador.com/mbnecuador/releases/el-centro/,Rock Progresivo,http://mbnecuador.com/mbnecuador/releases-genre/progresivo/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/14362466_831831713619906_7472588720317409440_o.jpg&a=c&w=420&h=420&q=90
ALDO AF,http://mbnecuador.com/mbnecuador/releases/aldo-af/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/portada-cuadrada-cancion.jpg&a=c&w=420&h=420&q=90
THE HAPPY HEADS,http://mbnecuador.com/mbnecuador/releases/the-happy-heads/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/13221011_10153619324418601_978801853971954600_n.jpg&a=c&w=420&h=420&q=90
HANGAR 18,http://mbnecuador.com/mbnecuador/releases/hangar-18/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/01/H18-banda1.jpg&a=c&w=420&h=420&q=90
MARTU,http://mbnecuador.com/mbnecuador/releases/martu/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/17203056_10211211216330563_7982073000714085246_n.jpg&a=c&w=420&h=420&q=90
MIGUEL AINGEAL,http://mbnecuador.com/mbnecuador/releases/miguel-aingeal/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/FOTO-MIGUEL-AINGEAL.jpg&a=c&w=420&h=420&q=90
REVÉS,http://mbnecuador.com/mbnecuador/releases/reves/,Indie Rock,http://mbnecuador.com/mbnecuador/releases-genre/indie-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/reves.jpg&a=c&w=420&h=420&q=90
SAMAY BLUES,http://mbnecuador.com/mbnecuador/releases/samay-blues/,Rock n Roll,http://mbnecuador.com/mbnecuador/releases-genre/rock-n-roll/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/ARTE-SI-TE-DA-LA-GANA.jpg&a=c&w=420&h=420&q=90
QSYDF,http://mbnecuador.com/mbnecuador/releases/qsydf-quimika-soul-y-distrito-funk/,Funk,http://mbnecuador.com/mbnecuador/releases-genre/funk/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/QSYDF-COLORES-con-info.jpg&a=c&w=420&h=420&q=90
NOISER,http://mbnecuador.com/mbnecuador/releases/noiser/,Alternativo,http://mbnecuador.com/mbnecuador/releases-genre/alternativo/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/NOISER-B.jpg&a=c&w=420&h=420&q=90
LION HERRIS,http://mbnecuador.com/mbnecuador/releases/lion-herris/,Dance Pop,http://mbnecuador.com/mbnecuador/releases-genre/dance-pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/01/DSC01106-1-1.jpg&a=c&w=420&h=420&q=90
MÁQUINA CAMALEÓN,http://mbnecuador.com/mbnecuador/releases/la-maquina-camaleon/,Pop Platónico,http://mbnecuador.com/mbnecuador/releases-genre/pop-platonico/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/unnamed.jpg&a=c&w=420&h=420&q=90
KALIBRO,http://mbnecuador.com/mbnecuador/releases/kalibro/,Electro,http://mbnecuador.com/mbnecuador/releases-genre/electro/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/kali.jpg&a=c&w=420&h=420&q=90
EDDYE LOPEZ,http://mbnecuador.com/mbnecuador/releases/eddye-lopez/,Música Nacional,http://mbnecuador.com/mbnecuador/releases-genre/musica-nacional/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2016/11/14128717_1563386003970091_1837761675_n.jpg&a=c&w=420&h=420&q=90
FRAN SEPÚLVEDA,http://mbnecuador.com/mbnecuador/releases/fran-sepulveda/,Electro,http://mbnecuador.com/mbnecuador/releases-genre/electro/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/WhatsApp-Image-2017-03-07-at-7.43.14-AM.jpeg
LAVIVI PARRA,http://mbnecuador.com/mbnecuador/releases/lavivi-parra/,Tropical Ranch,http://mbnecuador.com/mbnecuador/releases-genre/tropical-banda/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/03/LaVivi-Parra.jpg&a=c&w=420&h=420&q=90
TAMYA MORÁN,http://mbnecuador.com/mbnecuador/releases/tamya-moran/,Tradicional,http://mbnecuador.com/mbnecuador/releases-genre/tradicional/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/Tamy-cce-2-576x1024.png&a=c&w=420&h=420&q=90
VINU,http://mbnecuador.com/mbnecuador/releases/vinu/,Indie Pop,http://mbnecuador.com/mbnecuador/releases-genre/indie-folk/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/Final_Vinu-0218-MGN-683x1024-1.jpg&a=c&w=420&h=420&q=90
MANUSTAR,http://mbnecuador.com/mbnecuador/releases/manustar/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/01/15844884_1344545998929910_6381744463248391144_o.jpg&a=c&w=420&h=420&q=90
EDDY MORE,http://mbnecuador.com/mbnecuador/releases/eddy-more/,Tropical Soft,http://mbnecuador.com/mbnecuador/releases-genre/kumbia-tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/EDDY-MORE.png&a=c&w=420&h=420&q=90
VA DE RETRO,http://mbnecuador.com/mbnecuador/releases/va-de-retro/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/01/13133085_571445426357295_4764844455937404431_n-1.jpg&a=c&w=420&h=420&q=90
LA VAGANCIA,http://mbnecuador.com/mbnecuador/releases/la-vagancia/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/banda.png&a=c&w=420&h=420&q=90
TRÍO VALENTINO Y DAMIANO,http://mbnecuador.com/mbnecuador/releases/trio-valentino-y-damiano/,Bolero,http://mbnecuador.com/mbnecuador/releases-genre/bolero/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/TRIBUTO-A-LOS-PANCHOS-OK.jpg&a=c&w=420&h=420&q=90
FRANCO,http://mbnecuador.com/mbnecuador/releases/franco/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/Franco.jpg&a=c&w=420&h=420&q=90
MATIUS,http://mbnecuador.com/mbnecuador/releases/matius/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2017/02/DSC0845221.jpg&a=c&w=420&h=420&q=90
